sku_id,brand,category,product,sku_ref,original_url,declared_image_url,product_page_url,final_image_url,status,local_path,sha256,failure_reason,classification_note,source_link_type,attempted_urls
SKU0379,Miu Miu,Eyewear,Envie sunglasses,SMUC52_E5AK_FE20V_C_056,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC52/E5AKFE20V/SMUC52_E5AK_FE20V_C_056_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC52/E5AKFE20V/SMUC52_E5AK_FE20V_C_056_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUC52_E5AK_FE20V_C_056,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC52/E5AKFE20V/SMUC52_E5AK_FE20V_C_056_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0379_d12ad455472f.jpg,d12ad455472f5e158d9ffdf66ea87a404e1c074747daae7ff44ef4c55cfa5ee7,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC52/E5AKFE20V/SMUC52_E5AK_FE20V_C_056_SLF.jpg""]"
SKU0380,Miu Miu,Eyewear,Envie sunglasses,SMUB52_E22M_FE10Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E22MFE10Y/SMUB52_E22M_FE10Y_C_052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E22MFE10Y/SMUB52_E22M_FE10Y_C_052_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUB52_E22M_FE10Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E22MFE10Y/SMUB52_E22M_FE10Y_C_052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0380_f18c5ffd9ac9.jpg,f18c5ffd9ac94ee0685553a221426af61008fb21e48e90b64d61478a52dd5144,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E22MFE10Y/SMUB52_E22M_FE10Y_C_052_SLF.jpg""]"
SKU0381,Miu Miu,Eyewear,Envie sunglasses,SMUB52_E21M_FE40Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E21MFE40Y/SMUB52_E21M_FE40Y_C_052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E21MFE40Y/SMUB52_E21M_FE40Y_C_052_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUB52_E21M_FE40Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E21MFE40Y/SMUB52_E21M_FE40Y_C_052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0381_76715d42eea8.jpg,76715d42eea81b1499e230faba57bbbe8db88a437638009d4e2546fb9e8b7083,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E21MFE40Y/SMUB52_E21M_FE40Y_C_052_SLF.jpg""]"
SKU0382,Miu Miu,Eyewear,Envie sunglasses,SMUB52_E7OE_FE30Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E7OEFE30Y/SMUB52_E7OE_FE30Y_C_052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E7OEFE30Y/SMUB52_E7OE_FE30Y_C_052_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUB52_E7OE_FE30Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E7OEFE30Y/SMUB52_E7OE_FE30Y_C_052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0382_2767a6bcbe8a.jpg,2767a6bcbe8ad2044449667ba8a9621e911b7677329f7b4b6942bcd36404536c,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB52/E7OEFE30Y/SMUB52_E7OE_FE30Y_C_052_SLF.jpg""]"
SKU0383,Miu Miu,Eyewear,Envie sunglasses,SMUB51_E21M_FE50Q_C_047,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E21MFE50Q/SMUB51_E21M_FE50Q_C_047_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E21MFE50Q/SMUB51_E21M_FE50Q_C_047_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUB51_E21M_FE50Q_C_047,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E21MFE50Q/SMUB51_E21M_FE50Q_C_047_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0383_f282ad5dc1be.jpg,f282ad5dc1bebd17718c61ede4b692f2d394bf1ac06bf709b20eba84d122f657,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E21MFE50Q/SMUB51_E21M_FE50Q_C_047_SLF.jpg""]"
SKU0384,Miu Miu,Eyewear,Envie sunglasses,SMUB51_E22M_FE20V_C_047,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E22MFE20V/SMUB51_E22M_FE20V_C_047_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E22MFE20V/SMUB51_E22M_FE20V_C_047_SLF.jpg,https://www.miumiu.com/us/en/p/envie-sunglasses/SMUB51_E22M_FE20V_C_047,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E22MFE20V/SMUB51_E22M_FE20V_C_047_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0384_4af3086493d5.jpg,4af3086493d57afd9604a820dd0c9e5d49153fe34872646967dd02fc712793c6,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB51/E22MFE20V/SMUB51_E22M_FE20V_C_047_SLF.jpg""]"
SKU0385,Miu Miu,Eyewear,Miu Miu Eyewear Collection sunglasses,SMUC06_E21D_FE90X_C_U069,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E21DFE90X/SMUC06_E21D_FE90X_C_U069_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E21DFE90X/SMUC06_E21D_FE90X_C_U069_SLF.jpg,https://www.miumiu.com/us/en/p/miu-miu-eyewear-collection-sunglasses/SMUC06_E21D_FE90X_C_U069,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E21DFE90X/SMUC06_E21D_FE90X_C_U069_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0385_31a902b0bd5f.jpg,31a902b0bd5f8e3e1527fee6d6e88cff980acd5b1030c87970e0b5d1197ad552,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E21DFE90X/SMUC06_E21D_FE90X_C_U069_SLF.jpg""]"
SKU0386,Miu Miu,Eyewear,Miu Miu Eyewear Collection sunglasses,SMUC06_E16K_FE80Q_C_U069,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E16KFE80Q/SMUC06_E16K_FE80Q_C_U069_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E16KFE80Q/SMUC06_E16K_FE80Q_C_U069_SLF.jpg,https://www.miumiu.com/us/en/p/miu-miu-eyewear-collection-sunglasses/SMUC06_E16K_FE80Q_C_U069,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E16KFE80Q/SMUC06_E16K_FE80Q_C_U069_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0386_de3d682b1424.jpg,de3d682b142422b9486974ec0e780dfa5ff444379777f2f35a95b7444c932c34,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC06/E16KFE80Q/SMUC06_E16K_FE80Q_C_U069_SLF.jpg""]"
SKU0387,Miu Miu,Eyewear,Vedette sunglasses,SMUC05_S14L_FE10W_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S14LFE10W/SMUC05_S14L_FE10W_C_U052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S14LFE10W/SMUC05_S14L_FE10W_C_U052_SLF.jpg,https://www.miumiu.com/us/en/p/vedette-sunglasses/SMUC05_S14L_FE10W_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S14LFE10W/SMUC05_S14L_FE10W_C_U052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0387_787389f84fc7.jpg,787389f84fc7b0991eb03e7e85c9b45caf4dc8cbbdbb88fd727c30098723758c,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S14LFE10W/SMUC05_S14L_FE10W_C_U052_SLF.jpg""]"
SKU0388,Miu Miu,Eyewear,Vedette sunglasses,SMUC05_S21I_FE10W_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S21IFE10W/SMUC05_S21I_FE10W_C_U052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S21IFE10W/SMUC05_S21I_FE10W_C_U052_SLF.jpg,https://www.miumiu.com/us/en/p/vedette-sunglasses/SMUC05_S21I_FE10W_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S21IFE10W/SMUC05_S21I_FE10W_C_U052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0388_518df107c180.jpg,518df107c180c5435142ec2aecaab8ea6f792b28621d3b03cde662055b73430c,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/S21IFE10W/SMUC05_S21I_FE10W_C_U052_SLF.jpg""]"
SKU0389,Miu Miu,Eyewear,Vedette sunglasses,SMUC05_E16K_FE04O_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/E16KFE04O/SMUC05_E16K_FE04O_C_U052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/E16KFE04O/SMUC05_E16K_FE04O_C_U052_SLF.jpg,https://www.miumiu.com/us/en/p/vedette-sunglasses/SMUC05_E16K_FE04O_C_U052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/E16KFE04O/SMUC05_E16K_FE04O_C_U052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0389_da422f8b671d.jpg,da422f8b671d1d33c3e055dedec03ee4853ab83d5e3d298ff8e7a658349c7e30,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUC05/E16KFE04O/SMUC05_E16K_FE04O_C_U052_SLF.jpg""]"
SKU0390,Miu Miu,Eyewear,Aube sunglasses,SMUA51_E5AK_FE90Y_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE90Y/SMUA51_E5AK_FE90Y_C_075_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE90Y/SMUA51_E5AK_FE90Y_C_075_SLF.jpg,https://www.miumiu.com/us/en/p/aube-sunglasses/SMUA51_E5AK_FE90Y_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE90Y/SMUA51_E5AK_FE90Y_C_075_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0390_92839f2cea2d.jpg,92839f2cea2d181a8a92d3d894c9ad95d0584ab056c522d93e77a98c92393f65,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE90Y/SMUA51_E5AK_FE90Y_C_075_SLF.jpg""]"
SKU0391,Miu Miu,Eyewear,Aube sunglasses,SMUA51_E5AK_FE20P_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE20P/SMUA51_E5AK_FE20P_C_075_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE20P/SMUA51_E5AK_FE20P_C_075_SLF.jpg,https://www.miumiu.com/us/en/p/aube-sunglasses/SMUA51_E5AK_FE20P_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE20P/SMUA51_E5AK_FE20P_C_075_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0391_31b16567109e.jpg,31b16567109e171a2cf890b14ba0211b2b462fc4f79c07102bb81b994c452534,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E5AKFE20P/SMUA51_E5AK_FE20P_C_075_SLF.jpg""]"
SKU0392,Miu Miu,Eyewear,Aube sunglasses,SMUA51_E1BC_FE10Z_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E1BCFE10Z/SMUA51_E1BC_FE10Z_C_075_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E1BCFE10Z/SMUA51_E1BC_FE10Z_C_075_SLF.jpg,https://www.miumiu.com/us/en/p/aube-sunglasses/SMUA51_E1BC_FE10Z_C_075,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E1BCFE10Z/SMUA51_E1BC_FE10Z_C_075_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0392_28c196ac7474.jpg,28c196ac74748b5b44377ed6ffe24e3af2ffd82d9f72ba92a6814f3be5ab7604,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA51/E1BCFE10Z/SMUA51_E1BC_FE10Z_C_075_SLF.jpg""]"
SKU0393,Miu Miu,Eyewear,Ivresse sunglasses,SMUB14_E27N_FE80Q_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E27NFE80Q/SMUB14_E27N_FE80Q_C_U033_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E27NFE80Q/SMUB14_E27N_FE80Q_C_U033_SLF.jpg,https://www.miumiu.com/us/en/p/ivresse-sunglasses/SMUB14_E27N_FE80Q_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E27NFE80Q/SMUB14_E27N_FE80Q_C_U033_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0393_c593e7dc7d81.jpg,c593e7dc7d81907f40654c0eb55a66e8f00487af06ffd4ea6c4dd0be9252802d,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E27NFE80Q/SMUB14_E27N_FE80Q_C_U033_SLF.jpg""]"
SKU0394,Miu Miu,Eyewear,Ivresse sunglasses,SMUB14_E25N_FE70M_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E25NFE70M/SMUB14_E25N_FE70M_C_U033_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E25NFE70M/SMUB14_E25N_FE70M_C_U033_SLF.jpg,https://www.miumiu.com/us/en/p/ivresse-sunglasses/SMUB14_E25N_FE70M_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E25NFE70M/SMUB14_E25N_FE70M_C_U033_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0394_f94d1f33dd8c.jpg,f94d1f33dd8c85f9c9bd5b56bbba4e8a80b34cae5a550b71063243d271d110ef,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E25NFE70M/SMUB14_E25N_FE70M_C_U033_SLF.jpg""]"
SKU0395,Miu Miu,Eyewear,Ivresse sunglasses,SMUB14_E26N_FE80Q_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E26NFE80Q/SMUB14_E26N_FE80Q_C_U033_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E26NFE80Q/SMUB14_E26N_FE80Q_C_U033_SLF.jpg,https://www.miumiu.com/us/en/p/ivresse-sunglasses/SMUB14_E26N_FE80Q_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E26NFE80Q/SMUB14_E26N_FE80Q_C_U033_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0395_6cec18f9997d.jpg,6cec18f9997d8a4f02a91f93d1bd59f712393c2ba5cb2db3f2974fd38851e33e,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E26NFE80Q/SMUB14_E26N_FE80Q_C_U033_SLF.jpg""]"
SKU0396,Miu Miu,Eyewear,Ivresse sunglasses,SMUB14_E17K_FE20V_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E17KFE20V/SMUB14_E17K_FE20V_C_U033_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E17KFE20V/SMUB14_E17K_FE20V_C_U033_SLF.jpg,https://www.miumiu.com/us/en/p/ivresse-sunglasses/SMUB14_E17K_FE20V_C_U033,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E17KFE20V/SMUB14_E17K_FE20V_C_U033_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0396_8e6a5fc97e1e.jpg,8e6a5fc97e1e3d6678f2bf28428bbb55bc075f64879ee5292f2e976cd142190b,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB14/E17KFE20V/SMUB14_E17K_FE20V_C_U033_SLF.jpg""]"
SKU0397,Miu Miu,Eyewear,Rêverie sunglasses,SMUB09_E14L_FE20V_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E14LFE20V/SMUB09_E14L_FE20V_C_052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E14LFE20V/SMUB09_E14L_FE20V_C_052_SLF.jpg,https://www.miumiu.com/us/en/p/reverie-sunglasses/SMUB09_E14L_FE20V_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E14LFE20V/SMUB09_E14L_FE20V_C_052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0397_2fcd4a53a2e4.jpg,2fcd4a53a2e4f82637377fc75e1ca85acded0709d3c7166e277d8d01176977ad,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E14LFE20V/SMUB09_E14L_FE20V_C_052_SLF.jpg""]"
SKU0398,Miu Miu,Eyewear,Rêverie sunglasses,SMUB09_E27L_FE50Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E27LFE50Y/SMUB09_E27L_FE50Y_C_052_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E27LFE50Y/SMUB09_E27L_FE50Y_C_052_SLF.jpg,https://www.miumiu.com/us/en/p/reverie-sunglasses/SMUB09_E27L_FE50Y_C_052,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E27LFE50Y/SMUB09_E27L_FE50Y_C_052_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Eyewear\SKU0398_514a300ed13a.jpg,514a300ed13aedee682952bcbcdd3c6261997a2c1c4a5d74e8541a9a371f5ce3,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUB09/E27LFE50Y/SMUB09_E27L_FE50Y_C_052_SLF.jpg""]"
SKU0399,Miu Miu,Outerwear,Leather jacket,MPW014_19WR_F0A68_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19WRF0A68/MPW014_19WR_F0A68_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19WRF0A68/MPW014_19WR_F0A68_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/leather-jacket/MPW014_19WR_F0A68_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19WRF0A68/MPW014_19WR_F0A68_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0399_e686adbc71dd.jpg,e686adbc71ddf8ca3e23cb81870c2ff8df437befc469bbb030923d818aa1ed91,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19WRF0A68/MPW014_19WR_F0A68_S_OOO_SLF.jpg""]"
SKU0400,Miu Miu,Outerwear,Suede jacket,MPW013_19MN_F0054_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0054/MPW013_19MN_F0054_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0054/MPW013_19MN_F0054_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/suede-jacket/MPW013_19MN_F0054_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0054/MPW013_19MN_F0054_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0400_e42731367ccd.jpg,e42731367ccda433bc9fd89873a966d6bac22445340b5b29af54117a71ed4d0c,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0054/MPW013_19MN_F0054_S_OOO_SLF.jpg""]"
SKU0401,Miu Miu,Outerwear,Suede jacket,MPW013_19MN_F0017_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0017/MPW013_19MN_F0017_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0017/MPW013_19MN_F0017_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/suede-jacket/MPW013_19MN_F0017_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0017/MPW013_19MN_F0017_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0401_08ae673e11bf.webp,08ae673e11bf7dc6d7b0e7935ef8e60a5e20919ea213951ce3c19d02ee46a452,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW013/19MNF0017/MPW013_19MN_F0017_S_OOO_SLF.jpg""]"
SKU0402,Miu Miu,Outerwear,Leather jacket,MPW014_19MM_F0002_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19MMF0002/MPW014_19MM_F0002_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19MMF0002/MPW014_19MM_F0002_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/leather-jacket/MPW014_19MM_F0002_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19MMF0002/MPW014_19MM_F0002_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0402_113678277a42.jpg,113678277a42af00009406a68faa6680dddfc8c7d498a37d0d35e229939f030e,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW014/19MMF0002/MPW014_19MM_F0002_S_OOO_SLF.jpg""]"
SKU0403,Miu Miu,Outerwear,Waxed suede jacket,MPW011_19ML_F0042_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW011/19MLF0042/MPW011_19ML_F0042_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW011/19MLF0042/MPW011_19ML_F0042_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/waxed-suede-jacket/MPW011_19ML_F0042_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW011/19MLF0042/MPW011_19ML_F0042_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0403_d93c8ec9ffcc.jpg,d93c8ec9ffccc7164c67cfc857ef07b8d9814dd31d7f7c339025f0fedc8cbce2,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW011/19MLF0042/MPW011_19ML_F0042_S_OOO_SLF.jpg""]"
SKU0404,Miu Miu,Outerwear,Waxed suede jacket,MPW012_19ML_F0042_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW012/19MLF0042/MPW012_19ML_F0042_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW012/19MLF0042/MPW012_19ML_F0042_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/waxed-suede-jacket/MPW012_19ML_F0042_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW012/19MLF0042/MPW012_19ML_F0042_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0404_6fbe0ca84435.jpg,6fbe0ca84435a4d70bf1dad8ce2b2e6b4d96d3e629dcb60d25f5e43b2b5340d0,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW012/19MLF0042/MPW012_19ML_F0042_S_OOO_SLF.jpg""]"
SKU0405,Miu Miu,Outerwear,Waxed suede blouson jacket,MPW007_104R_F0151_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW007/104RF0151/MPW007_104R_F0151_S_OOO_SLF.jpg,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW007/104RF0151/MPW007_104R_F0151_S_OOO_SLF.jpg,https://www.miumiu.com/us/en/p/waxed-suede-blouson-jacket/MPW007_104R_F0151_S_OOO,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW007/104RF0151/MPW007_104R_F0151_S_OOO_SLF.jpg,downloaded,data\luxury-image-library\images\Miu Miu\Outerwear\SKU0405_f65f73c70ae4.jpg,f65f73c70ae49cb2d7df81abdb5c2a11fa0e9c7f17f2fed1a898d27f3345045f,,,官方DAM主图直链,"[""https://www.miumiu.com/content/dam/miumiubkg_products/M/MPW/MPW007/104RF0151/MPW007_104R_F0151_S_OOO_SLF.jpg""]"
